NestID,Year,Species,Pasture,Patch,Patchsize_ha,Pasture.Patch,Treatment,Grazed?,Sprayed?,TSF,TSF_2,visitID,Visit#,Trials,Initiation,InitiationJulian,Date,JulianDate,JulDate_2,JulDate_3,ExpDays,Survive,Stage,HostEggs,HostChicks,ParasiteEggs,ParasiteChicks,#Chicks,ParasiteEggs?,ParasiteChicks?,Parasitised?,NestSubstrate,SubstrateType,SubstrateGeneral,Substrate_ht,Substrate_wd,NestHt_rim,NestHt_bottom,Nest_CSG,Nest_FEAR,Nest_WSG,Nest_SDV,Nest_Forb,Nest_Legume,Nest_Bare,Nest_Wood,Nest_LitCov,Nest_MaxHt,Nest_#Shrubs,Nest_#PNShrubs,Nest_#PNClumps,Nest_#PNForbs,Nest_#PNSites,Nest_AvgLitDep,Nest_StDevLitDep,Nest_AvgRobel,Nest_StDevRobel,Patch%Herb,Patch%Imperv,Patch%Crop,Patch%Trees,Patch%Water,Pasture%Herb,Pasture%Imperv,Pasture%Crop,Pasture%Trees,Pasture%Water,Nest1000m_Herb,Nest1000m_Crop,Nest1000m_Trees,Nest1000m_TreesCrop,Nest500m_Herb,Nest500m_Crop,Nest500m_Trees,Nest500m_TreesCrop,Nest250m_Herb,Nest250m_Crop,Nest250m_Trees,Nest250m_CropTrees,TREE_DIST,TREE_DIST_2,CROP_DIST,CROP_DIST_2,ROAD_DIST,ROAD_DIST_2,1000m_treeedge,1000m_cropedge,1000m_roadedge,500m_treeedge,500m_cropedge,500m_roadedge,250m_treeedge,250m_cropedge,250_roadedge
LTR DICK 1 16,2016,DICK,LTR,C,131.64,LTR.C,SprayGrazeBurn,Yes,Yes,1,1,6930,2,1,6/8/16,160,6/12/16,164,26896,4410944,3,1,Laying,1,0,3,0,3,1,0,1,Buckbrush,Woody,Woody,65.25,53,19,13,20.4,3,10,0.6,62.8,10.4,55.2,20.8,38.6,8,,,,,,1.333333333,2.233404405,3.15,1.424411236,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,55.71306707,4.277352911,38.93105289,43.2084058,76.6555619,0.692733863,21.44028728,22.13302114,91.23917348,0,1.78562167,1.78562167,22.116338,489.1324065,365.344168,133476.3611,297.213887,88336.09463,94.16999,15.44927,14.6968,87.34094,5.10287,20.32654,68.21867,0,0
LTR DICK 1 16,2016,DICK,LTR,C,131.64,LTR.C,SprayGrazeBurn,Yes,Yes,1,1,6931,3,1,6/8/16,160,6/9/16,161,25921,4173281,3,0,Incubation,3,0,3,0,3,1,0,1,Buckbrush,Woody,Woody,65.25,53,19,13,20.4,3,10,0.6,62.8,10.4,55.2,20.8,38.6,8,,,,,,1.333333333,2.233404405,3.15,1.424411236,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,55.71306707,4.277352911,38.93105289,43.2084058,76.6555619,0.692733863,21.44028728,22.13302114,91.23917348,0,1.78562167,1.78562167,22.116338,489.1324065,365.344168,133476.3611,297.213887,88336.09463,94.16999,15.44927,14.6968,87.34094,5.10287,20.32654,68.21867,0,0
LTR DICK 2 16,2016,DICK,LTR,E,131.64,LTR.E,SpraySeedGrazeBurn,Yes,Yes,1,1,6934,2,1,6/14/16,166,6/22/16,174,30276,5268024,3,1,Incubation,4,0,0,0,0,0,0,0,Elm,Woody,Woody,215,163.5,144,135,17.8,0,40.6,48,13.4,1.4,4.4,38.6,88.4,14.6,,,,,,4.4,4.148795006,9.2,5.237516487,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,57.4369794,4.745200664,36.44764263,41.19284329,69.83506641,4.348359656,24.06367795,28.41203761,83.21847015,2.880468786,0.688575123,3.569043909,45.292188,2051.382294,116.856154,13655.36073,0.657447,0.432236558,103.80159,19.23978,18.37887,115.27115,22.74938,31.85524,93.51678,15.46303,50.89628
LTR DICK 2 16,2016,DICK,LTR,E,131.64,LTR.E,SpraySeedGrazeBurn,Yes,Yes,1,1,6935,3,1,6/14/16,166,6/25/16,177,31329,5545233,3,1,Incubation,4,0,0,0,0,0,0,0,Elm,Woody,Woody,215,163.5,144,135,17.8,0,40.6,48,13.4,1.4,4.4,38.6,88.4,14.6,,,,,,4.4,4.148795006,9.2,5.237516487,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,57.4369794,4.745200664,36.44764263,41.19284329,69.83506641,4.348359656,24.06367795,28.41203761,83.21847015,2.880468786,0.688575123,3.569043909,45.292188,2051.382294,116.856154,13655.36073,0.657447,0.432236558,103.80159,19.23978,18.37887,115.27115,22.74938,31.85524,93.51678,15.46303,50.89628
LTR DICK 2 16,2016,DICK,LTR,E,131.64,LTR.E,SpraySeedGrazeBurn,Yes,Yes,1,1,6936,4,1,6/14/16,166,6/28/16,180,32400,5832000,3,1,Incubation,4,0,0,0,0,0,0,0,Elm,Woody,Woody,215,163.5,144,135,17.8,0,40.6,48,13.4,1.4,4.4,38.6,88.4,14.6,,,,,,4.4,4.148795006,9.2,5.237516487,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,57.4369794,4.745200664,36.44764263,41.19284329,69.83506641,4.348359656,24.06367795,28.41203761,83.21847015,2.880468786,0.688575123,3.569043909,45.292188,2051.382294,116.856154,13655.36073,0.657447,0.432236558,103.80159,19.23978,18.37887,115.27115,22.74938,31.85524,93.51678,15.46303,50.89628
LTR DICK 2 16,2016,DICK,LTR,E,131.64,LTR.E,SpraySeedGrazeBurn,Yes,Yes,1,1,6937,5,1,6/14/16,166,7/1/16,183,33489,6128487,3,1,Nestling,3,1,0,0,0,0,0,0,Elm,Woody,Woody,215,163.5,144,135,17.8,0,40.6,48,13.4,1.4,4.4,38.6,88.4,14.6,,,,,,4.4,4.148795006,9.2,5.237516487,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,57.4369794,4.745200664,36.44764263,41.19284329,69.83506641,4.348359656,24.06367795,28.41203761,83.21847015,2.880468786,0.688575123,3.569043909,45.292188,2051.382294,116.856154,13655.36073,0.657447,0.432236558,103.80159,19.23978,18.37887,115.27115,22.74938,31.85524,93.51678,15.46303,50.89628
LTR DICK 2 16,2016,DICK,LTR,E,131.64,LTR.E,SpraySeedGrazeBurn,Yes,Yes,1,1,6938,6,1,6/14/16,166,7/3/16,185,34225,6331625,2,1,Nestling,0,3,0,0,0,0,0,0,Elm,Woody,Woody,215,163.5,144,135,17.8,0,40.6,48,13.4,1.4,4.4,38.6,88.4,14.6,,,,,,4.4,4.148795006,9.2,5.237516487,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,57.4369794,4.745200664,36.44764263,41.19284329,69.83506641,4.348359656,24.06367795,28.41203761,83.21847015,2.880468786,0.688575123,3.569043909,45.292188,2051.382294,116.856154,13655.36073,0.657447,0.432236558,103.80159,19.23978,18.37887,115.27115,22.74938,31.85524,93.51678,15.46303,50.89628
LTR DICK 2 16,2016,DICK,LTR,E,131.64,LTR.E,SpraySeedGrazeBurn,Yes,Yes,1,1,6939,7,1,6/14/16,166,7/4/16,186,34596,6434856,1,1,Nestling,0,3,0,0,0,0,0,0,Elm,Woody,Woody,215,163.5,144,135,17.8,0,40.6,48,13.4,1.4,4.4,38.6,88.4,14.6,,,,,,4.4,4.148795006,9.2,5.237516487,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,57.4369794,4.745200664,36.44764263,41.19284329,69.83506641,4.348359656,24.06367795,28.41203761,83.21847015,2.880468786,0.688575123,3.569043909,45.292188,2051.382294,116.856154,13655.36073,0.657447,0.432236558,103.80159,19.23978,18.37887,115.27115,22.74938,31.85524,93.51678,15.46303,50.89628
LTR DICK 2 16,2016,DICK,LTR,E,131.64,LTR.E,SpraySeedGrazeBurn,Yes,Yes,1,1,6940,8,1,6/14/16,166,7/6/16,188,35344,6644672,2,1,Nestling,0,3,0,0,0,0,0,0,Elm,Woody,Woody,215,163.5,144,135,17.8,0,40.6,48,13.4,1.4,4.4,38.6,88.4,14.6,,,,,,4.4,4.148795006,9.2,5.237516487,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,57.4369794,4.745200664,36.44764263,41.19284329,69.83506641,4.348359656,24.06367795,28.41203761,83.21847015,2.880468786,0.688575123,3.569043909,45.292188,2051.382294,116.856154,13655.36073,0.657447,0.432236558,103.80159,19.23978,18.37887,115.27115,22.74938,31.85524,93.51678,15.46303,50.89628
LTR DICK 3 16,2016,DICK,LTR,C,131.64,LTR.C,SprayGrazeBurn,Yes,Yes,1,1,6942,1,1,6/16/16,168,6/28/16,180,32400,5832000,4,0,Incubation,4,0,0,0,0,0,0,0,Buckbrush,Woody,Woody,50,31,15.5,8.5,39.2,5,10.8,3,81.6,13.4,13.4,14,81.4,9.4,,,,,,2.4,1.24928551,5.2,1.609184167,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,56.84566563,4.595539931,37.48013006,42.07566999,75.8568668,0.559699037,22.36790837,22.9276074,85.21831456,0,2.343589205,2.343589205,76.795185,5897.500439,372.366872,138657.0874,298.036651,88825.84534,95.36465,16.609,15.08022,95.10242,3.99204,20.29131,91.59775,0,0
LTR DICK 4 16,2016,DICK,LTR,E,131.64,LTR.E,SpraySeedGrazeBurn,Yes,Yes,1,1,6944,1,1,6/16/16,168,7/6/16,188,35344,6644672,2,1,Nestling,0,3,1,0,1,1,0,1,Buckbrush,Woody,Woody,46,34.5,10.5,5,5.2,2.4,26.6,5.6,76.8,15.2,17.8,3.2,76.8,8.4,,,,,,0.533333333,0.890759441,4.25,1.712953743,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,53.01434944,5.445081143,40.43551918,45.88060032,70.88398291,3.157142131,24.4497631,27.60690523,84.61117142,1.806781692,1.420292787,3.227074478,65.322584,4267.03998,164.973911,27216.39131,61.554135,3788.911536,96.87498,19.59615,17.01834,81.92594,16.78079,25.24289,86.17612,13.2495,49.13332
LTR DICK 4 16,2016,DICK,LTR,E,131.64,LTR.E,SpraySeedGrazeBurn,Yes,Yes,1,1,6946,3,1,6/16/16,168,7/7/16,189,35721,6751269,1,1,Nestling,0,3,1,0,1,1,0,1,Buckbrush,Woody,Woody,46,34.5,10.5,5,5.2,2.4,26.6,5.6,76.8,15.2,17.8,3.2,76.8,8.4,,,,,,0.533333333,0.890759441,4.25,1.712953743,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,53.01434944,5.445081143,40.43551918,45.88060032,70.88398291,3.157142131,24.4497631,27.60690523,84.61117142,1.806781692,1.420292787,3.227074478,65.322584,4267.03998,164.973911,27216.39131,61.554135,3788.911536,96.87498,19.59615,17.01834,81.92594,16.78079,25.24289,86.17612,13.2495,49.13332
LTR DICK 4 16,2016,DICK,LTR,E,131.64,LTR.E,SpraySeedGrazeBurn,Yes,Yes,1,1,6948,5,1,6/16/16,168,7/9/16,191,36481,6967871,2,1,Nestling,0,3,1,0,1,1,0,1,Buckbrush,Woody,Woody,46,34.5,10.5,5,5.2,2.4,26.6,5.6,76.8,15.2,17.8,3.2,76.8,8.4,,,,,,0.533333333,0.890759441,4.25,1.712953743,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,53.01434944,5.445081143,40.43551918,45.88060032,70.88398291,3.157142131,24.4497631,27.60690523,84.61117142,1.806781692,1.420292787,3.227074478,65.322584,4267.03998,164.973911,27216.39131,61.554135,3788.911536,96.87498,19.59615,17.01834,81.92594,16.78079,25.24289,86.17612,13.2495,49.13332
LTR DICK 4 16,2016,DICK,LTR,E,131.64,LTR.E,SpraySeedGrazeBurn,Yes,Yes,1,1,6949,6,1,6/16/16,168,7/10/16,192,36864,7077888,1,1,Nestling,0,3,1,0,1,1,0,1,Buckbrush,Woody,Woody,46,34.5,10.5,5,5.2,2.4,26.6,5.6,76.8,15.2,17.8,3.2,76.8,8.4,,,,,,0.533333333,0.890759441,4.25,1.712953743,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,53.01434944,5.445081143,40.43551918,45.88060032,70.88398291,3.157142131,24.4497631,27.60690523,84.61117142,1.806781692,1.420292787,3.227074478,65.322584,4267.03998,164.973911,27216.39131,61.554135,3788.911536,96.87498,19.59615,17.01834,81.92594,16.78079,25.24289,86.17612,13.2495,49.13332
LTR DICK 5 16,2016,DICK,LTR,C,131.64,LTR.C,SprayGrazeBurn,Yes,Yes,1,1,6951,1,1,6/17/16,169,7/12/16,194,37636,7301384,3,1,Nestling,0,4,0,0,0,0,0,0,Buckbrush,Woody,Woody,68,40,20,12,41.2,17.8,3.2,15.2,72.2,2.4,5,4,86,12.6,,,,,,1.283333333,1.566578012,6.9,2.900090743,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,57.01623805,4.553080087,37.35457819,41.90765827,75.98484149,0.533563568,22.27739713,22.8109607,84.39474294,0,3.090710864,3.090710864,76.753822,5891.149192,378.130701,142982.827,303.830044,92312.69564,95.47684,16.37378,15.01993,95.5814,3.83496,20.06328,90.50945,0,0
LTR DICK 6 16,2016,DICK,LTR,C,131.64,LTR.C,SprayGrazeBurn,Yes,Yes,1,1,6953,1,1,7/5/16,187,7/16/16,198,39204,7762392,3,0,Incubation,3,0,0,0,0,0,0,0,Buckbrush,Woody,Woody,57,50,15.25,10.5,14.6,4.4,17.8,1.8,83.8,26.6,48,4.4,48,7.6,,,,,,1.383333333,0.706264486,4.3,1.301820588,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,51.9225818,5.489010883,41.44153084,46.93054172,71.17023538,2.406908136,25.08450577,27.49141391,85.46979084,1.307595839,1.912081688,3.219677527,57.387422,3293.316204,179.333493,32160.50171,105.241972,11075.87267,94.11733,19.57679,16.56161,68.34911,13.22126,24.84973,93.63849,9.76162,45.76083
LTR DICK 7 16,2016,DICK,LTR,E,131.64,LTR.E,SpraySeedGrazeBurn,Yes,Yes,1,1,6955,1,1,6/20/16,172,7/14/16,196,38416,7529536,1,1,Nestling,0,4,0,0,0,0,0,0,Buckbrush,Woody,Woody,41,35,,,8.2,2.2,41.6,7.2,71.8,10,23.6,6.4,71.8,10.4,,,,,,3.05,1.247139584,6.35,1.926955603,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,56.64827087,5.313256702,36.70349744,42.01675414,71.03992903,2.269401625,25.19776986,27.46717149,86.90996597,0,2.498048958,2.498048958,75.790023,5744.127586,259.506195,67343.46524,141.363755,19983.71123,104.47261,20.02669,17.23219,110.48047,13.2243,25.30032,78.07173,0,41.00804
LTR DICK 7 16,2016,DICK,LTR,E,131.64,LTR.E,SpraySeedGrazeBurn,Yes,Yes,1,1,6956,2,1,6/20/16,172,7/16/16,198,39204,7762392,2,0,Nestling,0,4,0,0,0,0,0,0,Buckbrush,Woody,Woody,41,35,,,8.2,2.2,41.6,7.2,71.8,10,23.6,6.4,71.8,10.4,,,,,,3.05,1.247139584,6.35,1.926955603,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,56.64827087,5.313256702,36.70349744,42.01675414,71.03992903,2.269401625,25.19776986,27.46717149,86.90996597,0,2.498048958,2.498048958,75.790023,5744.127586,259.506195,67343.46524,141.363755,19983.71123,104.47261,20.02669,17.23219,110.48047,13.2243,25.30032,78.07173,0,41.00804
RC2 DICK 1 16,2016,DICK,RC2,N,66.16,RC2.N,SpraySeed,No,Yes,6,36,6231,1,1,5/16/16,137,5/30/16,151,22801,3442951,4,1,Incubation,3,0,0,0,0,0,0,0,Black-eyed susan,Forb,Herbaceous,74,63,15.5,6.5,43.6,3,4,15.2,39.2,27.2,43.2,0,53.2,10.8,,,,,,1,1.666369021,5,1.4509525,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,65.00523526,12.20993912,20.24195857,32.45189768,85.16203057,1.830922209,8.576957904,10.40788011,92.96708701,0,2.125598212,2.125598212,123.190281,15175.84533,420.50177,176821.7386,40.926763,1674.99993,104.94756,31.80996,31.6505,85.56214,6.65781,54.68867,42.63169,0,75.18664
RC2 DICK 1 16,2016,DICK,RC2,N,66.16,RC2.N,SpraySeed,No,Yes,6,36,6232,2,1,5/16/16,137,6/2/16,154,23716,3652264,3,1,Incubation,3,0,0,0,0,0,0,0,Black-eyed susan,Forb,Herbaceous,74,63,15.5,6.5,43.6,3,4,15.2,39.2,27.2,43.2,0,53.2,10.8,,,,,,1,1.666369021,5,1.4509525,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,65.00523526,12.20993912,20.24195857,32.45189768,85.16203057,1.830922209,8.576957904,10.40788011,92.96708701,0,2.125598212,2.125598212,123.190281,15175.84533,420.50177,176821.7386,40.926763,1674.99993,104.94756,31.80996,31.6505,85.56214,6.65781,54.68867,42.63169,0,75.18664
RC2 DICK 1 16,2016,DICK,RC2,N,66.16,RC2.N,SpraySeed,No,Yes,6,36,6233,3,1,5/16/16,137,6/5/16,157,24649,3869893,3,1,Nestling,2,1,0,0,0,0,0,0,Black-eyed susan,Forb,Herbaceous,74,63,15.5,6.5,43.6,3,4,15.2,39.2,27.2,43.2,0,53.2,10.8,,,,,,1,1.666369021,5,1.4509525,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,65.00523526,12.20993912,20.24195857,32.45189768,85.16203057,1.830922209,8.576957904,10.40788011,92.96708701,0,2.125598212,2.125598212,123.190281,15175.84533,420.50177,176821.7386,40.926763,1674.99993,104.94756,31.80996,31.6505,85.56214,6.65781,54.68867,42.63169,0,75.18664
RC2 DICK 1 16,2016,DICK,RC2,N,66.16,RC2.N,SpraySeed,No,Yes,6,36,6235,5,1,5/16/16,137,6/6/16,158,24964,3944312,1,1,Nestling,2,1,0,0,0,0,0,0,Black-eyed susan,Forb,Herbaceous,74,63,15.5,6.5,43.6,3,4,15.2,39.2,27.2,43.2,0,53.2,10.8,,,,,,1,1.666369021,5,1.4509525,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,65.00523526,12.20993912,20.24195857,32.45189768,85.16203057,1.830922209,8.576957904,10.40788011,92.96708701,0,2.125598212,2.125598212,123.190281,15175.84533,420.50177,176821.7386,40.926763,1674.99993,104.94756,31.80996,31.6505,85.56214,6.65781,54.68867,42.63169,0,75.18664
RC2 DICK 1 16,2016,DICK,RC2,N,66.16,RC2.N,SpraySeed,No,Yes,6,36,6236,6,1,5/16/16,137,6/7/16,159,25281,4019679,1,1,Nestling,2,1,0,0,0,0,0,0,Black-eyed susan,Forb,Herbaceous,74,63,15.5,6.5,43.6,3,4,15.2,39.2,27.2,43.2,0,53.2,10.8,,,,,,1,1.666369021,5,1.4509525,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,65.00523526,12.20993912,20.24195857,32.45189768,85.16203057,1.830922209,8.576957904,10.40788011,92.96708701,0,2.125598212,2.125598212,123.190281,15175.84533,420.50177,176821.7386,40.926763,1674.99993,104.94756,31.80996,31.6505,85.56214,6.65781,54.68867,42.63169,0,75.18664
RC2 DICK 10 16,2016,DICK,RC2,N,66.16,RC2.N,SpraySeed,No,Yes,6,36,6296,1,1,5/23/16,144,6/3/16,155,24025,3723875,3,1,Incubation,5,0,0,0,0,0,0,0,Birdsfoot trefoil + SDV,Mixed,Herbaceous,119,67,19.5,11.5,43.6,2.4,4.6,17.8,24.8,48.8,21.8,0,69.8,12.2,,,,,,2.116666667,2.185313533,5.2,1.151657844,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,64.95148386,12.71104589,19.80196355,32.51300944,84.77495538,2.719432698,8.05175167,10.77118437,91.79470528,0,1.560267447,1.560267447,133.497896,17821.68824,397.149213,157727.4974,38.555694,1486.54154,103.67964,31.91833,31.62173,83.96423,8.08244,55.31641,54.38392,0,85.69124
RC2 DICK 10 16,2016,DICK,RC2,N,66.16,RC2.N,SpraySeed,No,Yes,6,36,6297,2,1,5/23/16,144,6/6/16,158,24964,3944312,3,1,Incubation,5,0,0,0,0,0,0,0,Birdsfoot trefoil + SDV,Mixed,Herbaceous,119,67,19.5,11.5,43.6,2.4,4.6,17.8,24.8,48.8,21.8,0,69.8,12.2,,,,,,2.116666667,2.185313533,5.2,1.151657844,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,64.95148386,12.71104589,19.80196355,32.51300944,84.77495538,2.719432698,8.05175167,10.77118437,91.79470528,0,1.560267447,1.560267447,133.497896,17821.68824,397.149213,157727.4974,38.555694,1486.54154,103.67964,31.91833,31.62173,83.96423,8.08244,55.31641,54.38392,0,85.69124
RC2 DICK 10 16,2016,DICK,RC2,N,66.16,RC2.N,SpraySeed,No,Yes,6,36,6298,3,1,5/23/16,144,6/10/16,162,26244,4251528,4,0,Incubation,5,0,0,0,0,0,0,0,Birdsfoot trefoil + SDV,Mixed,Herbaceous,119,67,19.5,11.5,43.6,2.4,4.6,17.8,24.8,48.8,21.8,0,69.8,12.2,,,,,,2.116666667,2.185313533,5.2,1.151657844,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,64.95148386,12.71104589,19.80196355,32.51300944,84.77495538,2.719432698,8.05175167,10.77118437,91.79470528,0,1.560267447,1.560267447,133.497896,17821.68824,397.149213,157727.4974,38.555694,1486.54154,103.67964,31.91833,31.62173,83.96423,8.08244,55.31641,54.38392,0,85.69124
RC2 DICK 11 16,2016,DICK,RC2,N,66.16,RC2.N,SpraySeed,No,Yes,6,36,6300,1,1,5/28/16,149,6/6/16,158,24964,3944312,3,1,Incubation,4,0,0,0,0,0,0,0,Ironweed,Forb,Herbaceous,76,45,13,5,24.8,1.2,20.4,34.2,33.6,24.8,12,0,76.4,11.6,,,,,,1.75,2.362277956,4.35,0.988086934,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,65.17951368,9.868856592,22.36075133,32.22960793,86.56053326,0,9.312996616,9.312996616,93.1504822,0,4.674170621,4.674170621,95.470299,9114.577991,568.886827,323632.2219,63.015149,3970.909003,112.2834,30.22136,31.40455,80.03186,0,53.41785,37.03863,0,59.36006
RC2 DICK 11 16,2016,DICK,RC2,N,66.16,RC2.N,SpraySeed,No,Yes,6,36,6301,2,1,5/28/16,149,6/10/16,162,26244,4251528,4,1,Incubation,4,0,0,0,0,0,0,0,Ironweed,Forb,Herbaceous,76,45,13,5,24.8,1.2,20.4,34.2,33.6,24.8,12,0,76.4,11.6,,,,,,1.75,2.362277956,4.35,0.988086934,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,65.17951368,9.868856592,22.36075133,32.22960793,86.56053326,0,9.312996616,9.312996616,93.1504822,0,4.674170621,4.674170621,95.470299,9114.577991,568.886827,323632.2219,63.015149,3970.909003,112.2834,30.22136,31.40455,80.03186,0,53.41785,37.03863,0,59.36006
RC2 DICK 11 16,2016,DICK,RC2,N,66.16,RC2.N,SpraySeed,No,Yes,6,36,6302,3,1,5/28/16,149,6/13/16,165,27225,4492125,3,1,Incubation,4,0,0,0,0,0,0,0,Ironweed,Forb,Herbaceous,76,45,13,5,24.8,1.2,20.4,34.2,33.6,24.8,12,0,76.4,11.6,,,,,,1.75,2.362277956,4.35,0.988086934,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,65.17951368,9.868856592,22.36075133,32.22960793,86.56053326,0,9.312996616,9.312996616,93.1504822,0,4.674170621,4.674170621,95.470299,9114.577991,568.886827,323632.2219,63.015149,3970.909003,112.2834,30.22136,31.40455,80.03186,0,53.41785,37.03863,0,59.36006
RC2 DICK 11 16,2016,DICK,RC2,N,66.16,RC2.N,SpraySeed,No,Yes,6,36,6303,4,1,5/28/16,149,6/15/16,167,27889,4657463,2,1,Nestling,0,4,0,0,0,0,0,0,Ironweed,Forb,Herbaceous,76,45,13,5,24.8,1.2,20.4,34.2,33.6,24.8,12,0,76.4,11.6,,,,,,1.75,2.362277956,4.35,0.988086934,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,65.17951368,9.868856592,22.36075133,32.22960793,86.56053326,0,9.312996616,9.312996616,93.1504822,0,4.674170621,4.674170621,95.470299,9114.577991,568.886827,323632.2219,63.015149,3970.909003,112.2834,30.22136,31.40455,80.03186,0,53.41785,37.03863,0,59.36006
RC2 DICK 11 16,2016,DICK,RC2,N,66.16,RC2.N,SpraySeed,No,Yes,6,36,6305,6,1,5/28/16,149,6/16/16,168,28224,4741632,1,1,Nestling,0,4,0,0,0,0,0,0,Ironweed,Forb,Herbaceous,76,45,13,5,24.8,1.2,20.4,34.2,33.6,24.8,12,0,76.4,11.6,,,,,,1.75,2.362277956,4.35,0.988086934,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,65.17951368,9.868856592,22.36075133,32.22960793,86.56053326,0,9.312996616,9.312996616,93.1504822,0,4.674170621,4.674170621,95.470299,9114.577991,568.886827,323632.2219,63.015149,3970.909003,112.2834,30.22136,31.40455,80.03186,0,53.41785,37.03863,0,59.36006
RC2 DICK 11 16,2016,DICK,RC2,N,66.16,RC2.N,SpraySeed,No,Yes,6,36,6307,8,1,5/28/16,149,6/17/16,169,28561,4826809,1,0,Nestling,0,4,0,0,0,0,0,0,Ironweed,Forb,Herbaceous,76,45,13,5,24.8,1.2,20.4,34.2,33.6,24.8,12,0,76.4,11.6,,,,,,1.75,2.362277956,4.35,0.988086934,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,65.17951368,9.868856592,22.36075133,32.22960793,86.56053326,0,9.312996616,9.312996616,93.1504822,0,4.674170621,4.674170621,95.470299,9114.577991,568.886827,323632.2219,63.015149,3970.909003,112.2834,30.22136,31.40455,80.03186,0,53.41785,37.03863,0,59.36006
